TreeID,TreeHeight,TreeSpread,TreeNorth,TreeEast,FrmVigName,LocModName,TreeRem,TreePltDat,SpName,SpCmnName
TP0362,10,14,-31.99420489,115.887586,Good form with average vigour,Could be better located but no problems,Existing,,Pinus radiata,Monterey Pine
TP0363,10,13,-31.99413448,115.8876734,Good form with good vigour,Perfect suitability,Existing,,Pinus radiata,Monterey Pine
TP0364,7,11,-31.99401809,115.8876423,Good vigour with average form,Could be better located but no problems,Existing,,Pinus radiata,Monterey Pine
TP0365,11,13,-31.9940512,115.8878456,Good vigour with average form,Perfect suitability,Existing,,Pinus radiata,Monterey Pine
TP0366,10,9,-31.99406569,115.8879357,Good vigour with average form,Could be better located but no problems,Existing,,Pinus radiata,Monterey Pine
TP0367,13,13,-31.99421553,115.8879292,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0368,9,12,-31.99423674,115.8878229,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0369,13,10,-31.99430468,115.8878254,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0370,12,6,-31.99428941,115.8878927,Slightly reduced vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0371,10,8,-31.994343,115.887958,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0372,12,9,-31.99439871,115.8879741,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0373,13,12,-31.99448886,115.8878543,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0374,11,6,-31.99448014,115.8879853,Slight imperfections & slightly reduced vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0375,12,8,-31.99450878,115.8880004,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0376,11,6,-31.99451818,115.8879611,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0377,12,12,-31.99454477,115.8879965,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0378,12,9,-31.99457616,115.8879874,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0379,13,10,-31.99463068,115.8878953,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0380,8,8,-31.99470574,115.8879449,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0381,15,14,-31.99473358,115.8878724,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0382,13,9,-31.99470223,115.8878174,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0383,12,10,-31.99477075,115.88782,Slight imperfections & slightly reduced vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0384,11,8,-31.99460003,115.8877761,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0385,8,4,-31.9946059,115.887745,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0386,13,9,-31.99458432,115.8877122,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0387,14,12,-31.99457206,115.8877531,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0388,15,11,-31.99463715,115.8880714,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0389,14,9,-31.99456087,115.8881295,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0390,5,4,-31.99457132,115.8882302,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0391,12,9,-31.99450764,115.888264,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0392,13,9,-31.99450676,115.8881573,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0393,12,9,-31.99442007,115.8882659,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0394,12,10,-31.99432811,115.8882984,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0395,8,6,-31.99437829,115.8881085,Good form with average vigour,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0396,11,9,-31.99439457,115.888156,Slightly reduced vigour,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0397,13,10,-31.99443177,115.8881323,Slightly reduced vigour,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0398,9,12,-31.99489375,115.88789,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Allocasuarina fraseriana,WA Oak
TP0399,12,6,-31.99485746,115.8877289,Good form with poor vigour,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0400,12,7,-31.9948848,115.8877135,Slight imperfections in form,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0401,12,6,-31.99489054,115.8877563,Slight imperfections in form,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0402,12,8,-31.99505974,115.8877833,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0403,12,8,-31.99506184,115.8878246,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0404,13,9,-31.99507067,115.8877705,Slight imperfections in form,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0405,7,8,-31.99514974,115.8876327,Slight imperfections in form,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0406,7,8,-31.99515735,115.8877856,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0407,7,8,-31.99516964,115.8879073,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0408,7,7,-31.99518488,115.88804,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0409,7,8,-31.99520089,115.8881827,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0410,7,5,-31.99521673,115.8883123,Slight imperfections in form,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0411,7,7,-31.99523842,115.8884448,Good form with good vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0412,9,8,-31.99527038,115.8885872,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0413,8,6,-31.99516005,115.8885731,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Liquidambar styraciflua,Liquidambar
TP0414,8,6,-31.99506657,115.8885668,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0415,20,12,-31.9951164,115.8885746,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0416,22,14,-31.99500023,115.8884872,Good form with average vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0417,19,12,-31.99500834,115.8884414,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0418,21,14,-31.9951239,115.8884334,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0419,20,9,-31.99524986,115.8884864,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0420,22,14,-31.99518428,115.8883065,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0421,12,10,-31.99491211,115.8881119,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0422,14,12,-31.99500422,115.8879771,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0423,12,8,-31.99479992,115.8881461,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0424,15,12,-31.99480757,115.8882712,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0425,12,10,-31.99484281,115.8884672,Slightly reduced vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0426,10,7,-31.99489964,115.8885701,Bifurcation of trunk & excellent vigour,Could be better located but no problems,Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0427,9,6,-31.99489087,115.8885198,Bifurcation of trunk & excellent vigour,Could be better located but no problems,Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0428,9,6,-31.99489389,115.8884556,Bifurcation of trunk & excellent vigour,Could be better located but no problems,Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0429,10,5,-31.9949044,115.8884153,Bifurcation of trunk & excellent vigour,Could be better located but no problems,Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0430,10,7,-31.99485647,115.8883781,Bifurcation of trunk & excellent vigour,"Minor problems, e.g. lifting paving",Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0431,5,3,-31.99486535,115.888339,Bifurcation of trunk & excellent vigour,"Minor problems, e.g. lifting paving",Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0432,8,5,-31.99485205,115.88831,Bifurcation of trunk & excellent vigour,"Minor problems, e.g. lifting paving",Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0433,9,12,-31.99486948,115.8882568,Bifurcation of trunk & good vigour,"Minor problems, e.g. lifting paving",Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0434,11,11,-31.99491843,115.8881892,Bifurcation of trunk & good vigour,"Minor problems, e.g. lifting paving",Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0435,9,9,-31.99498677,115.8882009,Bifurcation of trunk & excellent vigour,"Minor problems, e.g. lifting paving",Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0436,9,10,-31.99501118,115.8881794,Bifurcation of trunk & excellent vigour,"Minor problems, e.g. lifting paving",Existing,,Melaleuca quinquenervia,Broad Leaved Paperbark
TP0437,8,8,-31.99512392,115.8879904,Bifurcation of trunk & average vigour,Perfect suitability,Existing,,Pinus radiata,Monterey Pine
TP0438,6,12,-31.99513663,115.8881344,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Pinus radiata,Monterey Pine
TP0439,9,14,-31.99508206,115.8882635,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Pinus radiata,Monterey Pine
TP0440,12,10,-31.99512498,115.8883574,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0441,10,10,-31.99508511,115.8884587,Good form with good vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0442,13,10,-31.99503034,115.8883479,Perfect form and excellent vigour,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0443,8,4,-31.99506779,115.8883701,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0444,12,8,-31.99500927,115.888442,Perfect form and excellent vigour,Perfect suitability,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0445,13,9,-31.99498484,115.8884378,Slight imperfections in form,Could be better located but no problems,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0446,14,11,-31.99498018,115.8885,Slight imperfections in form,Could be better located but no problems,Existing,,Casuarina cunninghamiana,She Oak/ River Oak/ Fire Oak
TP0447,10,10,-31.99529541,115.8887193,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0448,9,6,-31.99534876,115.8888513,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0449,9,6,-31.99536083,115.8890168,Slight imperfections in form,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0450,6,4,-31.9953834,115.8891459,Slight imperfections in form,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0451,7,6,-31.99539092,115.8892766,Slight imperfections in form,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0452,7,4,-31.99539597,115.8894077,Slight imperfections in form,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0453,6,6,-31.99540908,115.8895311,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0454,7,6,-31.99541152,115.8896613,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0455,7,6,-31.99538877,115.8897541,Slight imperfections in form,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0456,6,5,-31.9952837,115.8897732,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0457,7,6,-31.99516999,115.889788,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0458,8,6,-31.99505681,115.889827,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0459,8,6,-31.99495454,115.8898306,Slight imperfections in form,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0460,5,4,-31.99485385,115.8898504,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0461,8,5,-31.9947287,115.8898685,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0462,5,5,-31.9948305,115.8896852,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0463,7,5,-31.99489157,115.8893985,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0464,16,12,-31.99495146,115.8894105,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0465,16,12,-31.99490865,115.8891701,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0466,16,12,-31.99493552,115.8891014,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0467,18,10,-31.99497736,115.8889341,Slight imperfections in form,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0468,16,11,-31.99495818,115.888887,Perfect form and excellent vigour,Perfect suitability,Existing,,Corymbia maculata,Spotted Gum
TP0469,8,6,-31.99501004,115.888786,Perfect form and excellent vigour,Perfect suitability,Existing,,Liquidambar styraciflua,Liquidambar
TP0470,19,14,-31.99524811,115.8888715,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0471,19,11,-31.99533099,115.888875,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0472,22,13,-31.9953106,115.8890169,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0473,19,12,-31.99535058,115.8890572,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0474,22,15,-31.99524577,115.8891422,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0475,20,12,-31.99528763,115.8892362,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0476,22,12,-31.99522934,115.8893314,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0477,22,13,-31.99535796,115.8893549,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0478,22,13,-31.99531506,115.8894662,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0479,22,15,-31.995264,115.8894279,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0480,14,8,-31.99531981,115.8895312,Perfect form and excellent vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0481,15,10,-31.99522973,115.889553,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0482,22,14,-31.99528394,115.8897539,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
TP0483,22,15,-31.99522959,115.8897524,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster,Cluster pine/ Maritime Pine
